route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,peak_flag,fare_id,wheelchair_accessible,bikes_allowed
100001,155767,562518401,"Kinnear Seattle Center W",,0,8187243,11001004,,101,1,1
100001,155767,562518421,"Downtown Seattle",,1,8187243,20001002,,101,1,1
100001,155767,562518431,"Kinnear Seattle Center W",,0,8187214,11001004,,101,1,1
100001,155767,562518461,"Kinnear Seattle Center W",,0,8187245,11001003,,101,1,1
100001,155767,562518491,"Kinnear Seattle Center W",,0,8187248,11001004,,101,1,1
100001,155767,562518501,"Kinnear Seattle Center W",,0,8187246,11001003,,101,1,1
100001,155767,562518511,"Downtown Seattle",,1,8187214,20001002,,101,1,1
100001,155767,562518551,"Downtown Seattle",,1,8187245,20001002,,101,1,1
100001,155767,562518601,"Downtown Seattle",,1,8187248,20001002,,101,1,1
100001,155767,562518611,"Downtown Seattle",,1,8187246,20001002,,101,1,1
100001,155767,562518671,"Downtown Seattle",,1,8187247,20001002,,101,1,1
100001,155767,562518701,"Downtown Seattle",,1,8187249,20001002,,101,1,1
100001,155767,562518731,"Downtown Seattle",,1,8187215,20001002,,101,1,1
100001,155767,562518751,"Downtown Seattle",,1,8187243,20001002,,101,1,1
100001,155767,562518821,"Downtown Seattle",,1,8187250,20001002,,101,1,1
100001,155767,562518841,"Downtown Seattle",,1,8187214,20001002,,101,1,1
100001,155767,562518891,"Downtown Seattle",,1,8187245,20001002,,101,1,1
100001,155767,562518941,"Downtown Seattle",,1,8187248,20001002,,101,1,1
100001,155767,562519011,"Downtown Seattle",,1,8187246,20001002,,101,1,1
100001,155767,562519021,"Downtown Seattle",,1,8187251,20001002,,101,1,1
100001,155767,562519061,"Downtown Seattle",,1,8187247,20001002,,101,1,1
100001,155767,562519081,"Downtown Seattle",,1,8187249,20001002,,101,1,1
100001,155767,562519121,"Downtown Seattle",,1,8187243,20001002,,101,1,1
100001,155767,562519151,"Downtown Seattle",,1,8187215,20001002,,101,1,1
100001,155767,562519231,"Downtown Seattle",,1,8187244,20001002,,101,1,1
100001,155767,562519251,"Downtown Seattle",,1,8187245,20001002,,101,1,1
100001,155767,562519281,"Downtown Seattle",,1,8187214,20001002,,101,1,1
100001,155767,562519331,"Downtown Seattle",,1,8187247,20001002,,101,1,1
100001,155767,562519371,"Downtown Seattle",,1,8187248,20001002,,101,1,1
100001,155767,562519421,"Downtown Seattle",,1,8187251,20001002,,101,1,1
100001,155767,562519461,"Downtown Seattle",,1,8187246,20001002,,101,1,1
100001,155767,562519511,"Downtown Seattle",,1,8187215,20001002,,101,1,1
100001,155767,562519521,"Downtown Seattle",,1,8187249,20001002,,101,1,1
100001,155767,562519591,"Downtown Seattle",,1,8187243,20001002,,101,1,1
100001,155767,562519641,"Downtown Seattle",,1,8187245,20001002,,101,1,1
100001,155767,562519681,"Downtown Seattle",,1,8187214,20001002,,101,1,1
100001,155767,562519701,"Downtown Seattle",,1,8187244,20001002,,101,1,1
100001,155767,562519771,"Downtown Seattle",,1,8187246,20001002,,101,1,1
100001,155767,562519801,"Downtown Seattle",,1,8187248,20001002,,101,1,1
100001,155767,562519821,"Downtown Seattle",,1,8187251,20001002,,101,1,1
100001,155767,562519851,"Downtown Seattle",,1,8187247,20001002,,101,1,1
100001,155767,562519881,"Downtown Seattle",,1,8187249,20001002,,101,1,1
100001,155767,562519911,"Kinnear Seattle Center W",,0,8187213,11001004,,101,1,1
100001,155767,562519981,"Downtown Seattle",,1,8187243,20001002,,101,1,1
100001,155767,562519991,"Downtown Seattle",,1,8187215,20001002,,101,1,1
100001,155767,562520031,"Downtown Seattle",,1,8187213,20001002,,101,1,1
100001,155767,562520131,"Downtown Seattle",,1,8187244,20001002,,101,1,1
100001,155767,562520141,"Downtown Seattle",,1,8187214,20001002,,101,1,1
100001,155767,562520181,"Downtown Seattle",,1,8187245,20001002,,101,1,1
100001,155767,562520201,"Downtown Seattle",,1,8187248,20001002,,101,1,1
100001,155767,562520221,"Downtown Seattle",,1,8187251,20001005,,101,1,1
100001,155767,562520251,"Downtown Seattle",,1,8187246,20001002,,101,1,1
100001,155767,562520271,"Downtown Seattle",,1,8187247,20001002,,101,1,1
100001,155767,562520361,"Downtown Seattle",,1,8187249,20001002,,101,1,1
100001,155767,562520371,"Downtown Seattle",,1,8187243,20001002,,101,1,1
100001,155767,562520431,"Downtown Seattle",,1,8187213,20001005,,101,1,1
100001,155767,562520441,"Downtown Seattle",,1,8187245,20001002,,101,1,1
100001,155767,562520451,"Downtown Seattle",,1,8187215,20001005,,101,1,1
100001,155767,562520491,"Downtown Seattle",,1,8187244,20001002,,101,1,1
100001,155767,562520511,"Downtown Seattle",,1,8187246,20001002,,101,1,1
100001,155767,562520571,"Downtown Seattle",,1,8187249,20001002,,101,1,1
100001,155767,562520601,"Downtown Seattle",,1,8187244,20001002,,101,1,1
100001,155767,562520661,"Downtown Seattle",,1,8187245,20001002,,101,1,1
100001,155767,562520691,"Downtown Seattle",,1,8187246,20001002,,101,1,1
100001,155767,562520721,"Downtown Seattle",,1,8187249,20001002,,101,1,1
100001,155767,562520781,"Downtown Seattle",,1,8187250,20001002,,101,1,1
100001,155767,562520821,"Downtown Seattle",,1,8187250,20001002,,101,1,1
100001,155767,562520851,"Downtown Seattle",,1,8187250,20001002,,101,1,1
100001,155767,562520891,"Downtown Seattle",,1,8187250,20001002,,101,1,1
100001,155767,562520911,"Downtown Seattle",,1,8187250,20001002,,101,1,1
100001,155767,562520961,"Kinnear Seattle Center W",,0,8187244,11001003,,101,1,1
100001,155767,562520971,"Downtown Seattle",,1,8187244,20001002,,101,1,1
100001,155767,562521001,"Downtown Seattle",,1,8187250,20001002,,101,1,1
100001,155767,562521061,"Downtown Seattle",,1,8187244,20001002,,101,1,1
100001,155767,800579391,"Kinnear Seattle Center W",,0,8187247,11001003,,101,1,1
100001,155767,800579431,"Kinnear Seattle Center W",,0,8187249,11001003,,101,1,1
100001,155767,800579491,"Kinnear Seattle Center W",,0,8187215,11001003,,101,1,1
100001,155767,800579511,"Kinnear Seattle Center W",,0,8187243,11001003,,101,1,1
100001,155767,800579521,"Kinnear Seattle Center W",,0,8187250,11001003,,101,1,1
100001,155767,800579631,"Kinnear Seattle Center W",,0,8187245,11001003,,101,1,1
100001,155767,800579651,"Kinnear Seattle Center W",,0,8187214,11001003,,101,1,1
100001,155767,800579671,"Kinnear Seattle Center W",,0,8187248,11001003,,101,1,1
100001,155767,800579731,"Kinnear Seattle Center W",,0,8187246,11001003,,101,1,1
100001,155767,800579741,"Kinnear Seattle Center W",,0,8187251,11001003,,101,1,1
100001,155767,800579791,"Kinnear Seattle Center W",,0,8187247,11001003,,101,1,1
100001,155767,800579811,"Kinnear Seattle Center W",,0,8187249,11001003,,101,1,1
100001,155767,800579861,"Kinnear Seattle Center W",,0,8187215,11001003,,101,1,1
100001,155767,800579911,"Kinnear Seattle Center W",,0,8187243,11001003,,101,1,1
100001,155767,800579971,"Kinnear Seattle Center W",,0,8187244,11001003,,101,1,1
100001,155767,800580031,"Kinnear Seattle Center W",,0,8187214,11001003,,101,1,1
100001,155767,800580061,"Kinnear Seattle Center W",,0,8187245,11001003,,101,1,1
100001,155767,800580101,"Kinnear Seattle Center W",,0,8187248,11001003,,101,1,1
100001,155767,800580131,"Kinnear Seattle Center W",,0,8187251,11001003,,101,1,1
100001,155767,800580151,"Kinnear Seattle Center W",,0,8187246,11001003,,101,1,1
100001,155767,800580241,"Kinnear Seattle Center W",,0,8187215,11001003,,101,1,1
100001,155767,800580261,"Kinnear Seattle Center W",,0,8187247,11001003,,101,1,1
100001,155767,800580291,"Kinnear Seattle Center W",,0,8187243,11001003,,101,1,1
100001,155767,800580331,"Kinnear Seattle Center W",,0,8187249,11001003,,101,1,1
100001,155767,800580401,"Kinnear Seattle Center W",,0,8187244,11001003,,101,1,1
100001,155767,800580411,"Kinnear Seattle Center W",,0,8187245,11001003,,101,1,1
100001,155767,800580431,"Kinnear Seattle Center W",,0,8187214,11001003,,101,1,1
100001,155767,800580481,"Kinnear Seattle Center W",,0,8187246,11001003,,101,1,1
100001,155767,800580511,"Kinnear Seattle Center W",,0,8187251,11001003,,101,1,1
100001,155767,800580521,"Kinnear Seattle Center W",,0,8187247,11001003,,101,1,1
100001,155767,800580531,"Kinnear Seattle Center W",,0,8187248,11001003,,101,1,1
100001,155767,800580611,"Kinnear Seattle Center W",,0,8187249,11001003,,101,1,1
100001,155767,800580691,"Kinnear Seattle Center W",,0,8187215,11001003,,101,1,1
100001,155767,800580721,"Kinnear Seattle Center W",,0,8187243,11001003,,101,1,1
100001,155767,800580781,"Kinnear Seattle Center W",,0,8187244,11001003,,101,1,1
100001,155767,800580831,"Kinnear Seattle Center W",,0,8187214,11001003,,101,1,1
100001,155767,800580861,"Kinnear Seattle Center W",,0,8187245,11001003,,101,1,1
100001,155767,800580871,"Kinnear Seattle Center W",,0,8187248,11001003,,101,1,1
100001,155767,800580881,"Kinnear Seattle Center W",,0,8187246,11001003,,101,1,1
100001,155767,800580941,"Kinnear Seattle Center W",,0,8187251,11001003,,101,1,1
100001,155767,800580981,"Kinnear Seattle Center W",,0,8187247,11001003,,101,1,1
100001,155767,800581031,"Kinnear Seattle Center W",,0,8187249,11001003,,101,1,1
100001,155767,800581101,"Kinnear Seattle Center W",,0,8187215,11001003,,101,1,1
100001,155767,800581121,"Kinnear Seattle Center W",,0,8187243,11001003,,101,1,1
100001,155767,800581181,"Kinnear Seattle Center W",,0,8187213,11001003,,101,1,1
100001,155767,800581191,"Kinnear Seattle Center W",,0,8187244,11001003,,101,1,1
100001,155767,800581281,"Kinnear Seattle Center W",,0,8187245,11001003,,101,1,1
100001,155767,800581331,"Kinnear Seattle Center W",,0,8187246,11001003,,101,1,1
100001,155767,800581401,"Kinnear Seattle Center W",,0,8187249,11001003,,101,1,1
100001,155767,800581411,"Kinnear Seattle Center W",,0,8187244,11001003,,101,1,1
100001,155767,800581471,"Kinnear Seattle Center W",,0,8187245,11001003,,101,1,1
100001,155767,800581491,"Kinnear Seattle Center W",,0,8187246,11001003,,101,1,1
100001,155767,800581531,"Kinnear Seattle Center W",,0,8187249,11001003,,101,1,1
100001,155767,800581631,"Kinnear Seattle Center W",,0,8187250,11001003,,101,1,1
100001,155767,800581651,"Kinnear Seattle Center W",,0,8187250,11001003,,101,1,1
100001,155767,800581721,"Kinnear Seattle Center W",,0,8187250,11001003,,101,1,1
100001,155767,800581731,"Kinnear Seattle Center W",,0,8187250,11001003,,101,1,1
100001,155767,800581781,"Kinnear Seattle Center W",,0,8187250,11001003,,101,1,1
100001,155767,800581891,"Kinnear Seattle Center W",,0,8187244,11001003,,101,1,1
100001,155767,800581901,"Kinnear Seattle Center W",,0,8187250,11001003,,101,1,1
100001,29348,629479431,"Kinnear Seattle Center W",,0,8187113,11001004,,101,1,1
100001,29348,727453531,"Kinnear Seattle Center W",,0,8187103,11001003,,101,1,1
100001,29348,727453541,"Kinnear Seattle Center W",,0,8187103,11001003,,101,1,1
100001,29348,727453591,"Kinnear Seattle Center W",,0,8187105,11001003,,101,1,1
100001,29348,727453871,"Kinnear Seattle Center W",,0,8187087,11001003,,101,1,1
100001,29348,727453881,"Kinnear Seattle Center W",,0,8187087,11001003,,101,1,1
100001,29348,727453941,"Kinnear Seattle Center W",,0,8187104,11001003,,101,1,1
100001,29348,727454051,"Kinnear Seattle Center W",,0,8187087,11001003,,101,1,1
100001,29348,727454121,"Kinnear Seattle Center W",,0,8187087,11001003,,101,1,1
100001,29348,727454151,"Downtown Seattle",,1,8187105,20001002,,101,1,1
100001,29348,727454271,"Kinnear Seattle Center W",,0,8187105,11001003,,101,1,1
100001,29348,727454301,"Kinnear Seattle Center W",,0,8187105,11001003,,101,1,1
100001,29348,727454361,"Kinnear Seattle Center W",,0,8187104,11001003,,101,1,1
100001,29348,727454471,"Kinnear Seattle Center W",,0,8187087,11001003,,101,1,1
100001,29348,727454511,"Kinnear Seattle Center W",,0,8187113,11001003,,101,1,1
100001,29348,727454531,"Kinnear Seattle Center W",,0,8187113,11001003,,101,1,1
100001,29348,727454791,"Kinnear Seattle Center W",,0,8187113,11001003,,101,1,1
100001,29348,727454881,"Downtown Seattle",,1,8187103,20001002,,101,1,1
100001,29348,727454901,"Downtown Seattle",,1,8187103,20001002,,101,1,1
100001,29348,727454941,"Kinnear Seattle Center W",,0,8187103,11001003,,101,1,1
100001,29348,727454961,"Kinnear Seattle Center W",,0,8187103,11001003,,101,1,1
100001,29348,800556241,"Downtown Seattle",,1,8187104,20001002,,101,1,1
100001,29348,800556251,"Kinnear Seattle Center W",,0,8187104,11001003,,101,1,1
100001,29348,800556271,"Kinnear Seattle Center W",,0,8187104,11001003,,101,1,1
100001,29348,800556291,"Downtown Seattle",,1,8187104,20001002,,101,1,1
100001,29348,800556311,"Downtown Seattle",,1,8187104,20001002,,101,1,1
100001,29348,800556331,"Kinnear Seattle Center W",,0,8187104,11001003,,101,1,1
100001,29348,800556431,"Kinnear Seattle Center W",,0,8187103,11001003,,101,1,1
100001,29348,800556441,"Downtown Seattle",,1,8187103,20001002,,101,1,1
100001,29348,800556491,"Downtown Seattle",,1,8187103,20001002,,101,1,1
100001,29348,800556501,"Kinnear Seattle Center W",,0,8187103,11001003,,101,1,1
100001,29348,800556521,"Kinnear Seattle Center W",,0,8187103,11001003,,101,1,1
100001,29348,800556531,"Downtown Seattle",,1,8187103,20001002,,101,1,1
100001,29348,800556561,"Downtown Seattle",,1,8187103,20001002,,101,1,1
100001,29348,800556601,"Downtown Seattle",,1,8187103,20001002,,101,1,1
100001,29348,800556631,"Downtown Seattle",,1,8187105,20001002,,101,1,1
100001,29348,800556741,"Downtown Seattle",,1,8187104,20001002,,101,1,1
100001,29348,800556761,"Kinnear Seattle Center W",,0,8187104,11001003,,101,1,1
100001,29348,800556771,"Kinnear Seattle Center W",,0,8187087,11001003,,101,1,1
100001,29348,800556791,"Downtown Seattle",,1,8187087,20001002,,101,1,1
100001,29348,800556801,"Kinnear Seattle Center W",,0,8187087,11001003,,101,1,1
100001,29348,800556811,"Downtown Seattle",,1,8187087,20001002,,101,1,1
100001,29348,800556851,"Kinnear Seattle Center W",,0,8187087,11001003,,101,1,1
100001,29348,800556861,"Downtown Seattle",,1,8187087,20001002,,101,1,1
100001,29348,800556911,"Downtown Seattle",,1,8187087,20001002,,101,1,1
100001,29348,800556981,"Downtown Seattle",,1,8187087,20001002,,101,1,1
100001,29348,800557001,"Downtown Seattle",,1,8187104,20001002,,101,1,1
100001,29348,800557111,"Downtown Seattle",,1,8187087,20001002,,101,1,1
100001,29348,800557151,"Downtown Seattle",,1,8187087,20001002,,101,1,1
100001,29348,800557191,"Kinnear Seattle Center W",,0,8187105,11001003,,101,1,1
100001,29348,800557221,"Downtown Seattle",,1,8187105,20001002,,101,1,1
100001,29348,800557251,"Kinnear Seattle Center W",,0,8187105,11001003,,101,1,1
100001,29348,800557281,"Downtown Seattle",,1,8187105,20001002,,101,1,1
100001,29348,800557291,"Kinnear Seattle Center W",,0,8187105,11001003,,101,1,1
100001,29348,800557301,"Downtown Seattle",,1,8187105,20001002,,101,1,1
100001,29348,800557341,"Downtown Seattle",,1,8187105,20001002,,101,1,1
100001,29348,800557391,"Downtown Seattle",,1,8187104,20001002,,101,1,1
100001,29348,800557421,"Downtown Seattle",,1,8187087,20001002,,101,1,1
100001,29348,800557541,"Downtown Seattle",,1,8187113,20001002,,101,1,1
100001,29348,800557601,"Downtown Seattle",,1,8187113,20001002,,101,1,1
100001,29348,800557651,"Kinnear Seattle Center W",,0,8187113,11001003,,101,1,1
100001,29348,800557661,"Downtown Seattle",,1,8187113,20001002,,101,1,1
100001,29348,800557681,"Kinnear Seattle Center W",,0,8187113,11001003,,101,1,1
100001,29348,800557691,"Kinnear Seattle Center W",,0,8187113,11001003,,101,1,1
100001,29348,800557711,"Downtown Seattle",,1,8187113,20001002,,101,1,1
100001,29348,800557731,"Downtown Seattle",,1,8187113,20001002,,101,1,1
100001,29348,800557761,"Kinnear Seattle Center W",,0,8187113,11001003,,101,1,1
100001,29348,800557781,"Downtown Seattle",,1,8187113,20001002,,101,1,1
100001,29348,800557801,"Kinnear Seattle Center W",,0,8187113,11001003,,101,1,1
100001,29348,800557831,"Downtown Seattle",,1,8187113,20001002,,101,1,1
100001,29348,800557871,"Downtown Seattle",,1,8187113,20001002,,101,1,1
100001,29348,800557881,"Downtown Seattle",,1,8187113,20001002,,101,1,1
100001,29348,800557971,"Downtown Seattle",,1,8187103,20001002,,101,1,1
100001,29348,800558051,"Kinnear Seattle Center W",,0,8187103,11001003,,101,1,1
100001,29380,562518400,"Kinnear Seattle Center W",,0,8187243,11001004,,101,1,1
100001,29380,562518420,"Downtown Seattle",,1,8187243,20001002,,101,1,1
100001,29380,562518430,"Kinnear Seattle Center W",,0,8187214,11001004,,101,1,1
100001,29380,562518460,"Kinnear Seattle Center W",,0,8187245,11001003,,101,1,1
100001,29380,562518490,"Kinnear Seattle Center W",,0,8187248,11001004,,101,1,1
100001,29380,562518500,"Kinnear Seattle Center W",,0,8187246,11001003,,101,1,1
100001,29380,562518510,"Downtown Seattle",,1,8187214,20001002,,101,1,1
100001,29380,562518550,"Downtown Seattle",,1,8187245,20001002,,101,1,1
100001,29380,562518600,"Downtown Seattle",,1,8187248,20001002,,101,1,1
100001,29380,562518610,"Downtown Seattle",,1,8187246,20001002,,101,1,1
100001,29380,562518670,"Downtown Seattle",,1,8187247,20001002,,101,1,1
100001,29380,562518700,"Downtown Seattle",,1,8187249,20001002,,101,1,1
100001,29380,562518730,"Downtown Seattle",,1,8187215,20001002,,101,1,1
100001,29380,562518750,"Downtown Seattle",,1,8187243,20001002,,101,1,1
100001,29380,562518820,"Downtown Seattle",,1,8187250,20001002,,101,1,1
100001,29380,562518840,"Downtown Seattle",,1,8187214,20001002,,101,1,1
100001,29380,562518890,"Downtown Seattle",,1,8187245,20001002,,101,1,1
100001,29380,562518940,"Downtown Seattle",,1,8187248,20001002,,101,1,1
100001,29380,562519010,"Downtown Seattle",,1,8187246,20001002,,101,1,1
100001,29380,562519020,"Downtown Seattle",,1,8187251,20001002,,101,1,1
100001,29380,562519060,"Downtown Seattle",,1,8187247,20001002,,101,1,1
100001,29380,562519080,"Downtown Seattle",,1,8187249,20001002,,101,1,1
100001,29380,562519120,"Downtown Seattle",,1,8187243,20001002,,101,1,1
100001,29380,562519150,"Downtown Seattle",,1,8187215,20001002,,101,1,1
100001,29380,562519230,"Downtown Seattle",,1,8187244,20001002,,101,1,1
100001,29380,562519250,"Downtown Seattle",,1,8187245,20001002,,101,1,1
100001,29380,562519280,"Downtown Seattle",,1,8187214,20001002,,101,1,1
100001,29380,562519330,"Downtown Seattle",,1,8187247,20001002,,101,1,1
100001,29380,562519370,"Downtown Seattle",,1,8187248,20001002,,101,1,1
100001,29380,562519420,"Downtown Seattle",,1,8187251,20001002,,101,1,1
100001,29380,562519460,"Downtown Seattle",,1,8187246,20001002,,101,1,1
100001,29380,562519510,"Downtown Seattle",,1,8187215,20001002,,101,1,1
100001,29380,562519520,"Downtown Seattle",,1,8187249,20001002,,101,1,1
100001,29380,562519590,"Downtown Seattle",,1,8187243,20001002,,101,1,1
100001,29380,562519640,"Downtown Seattle",,1,8187245,20001002,,101,1,1
100001,29380,562519680,"Downtown Seattle",,1,8187214,20001002,,101,1,1
100001,29380,562519700,"Downtown Seattle",,1,8187244,20001002,,101,1,1
100001,29380,562519770,"Downtown Seattle",,1,8187246,20001002,,101,1,1
100001,29380,562519800,"Downtown Seattle",,1,8187248,20001002,,101,1,1
100001,29380,562519820,"Downtown Seattle",,1,8187251,20001002,,101,1,1
100001,29380,562519850,"Downtown Seattle",,1,8187247,20001002,,101,1,1
100001,29380,562519880,"Downtown Seattle",,1,8187249,20001002,,101,1,1
100001,29380,562519910,"Kinnear Seattle Center W",,0,8187213,11001004,,101,1,1
100001,29380,562519980,"Downtown Seattle",,1,8187243,20001002,,101,1,1
100001,29380,562519990,"Downtown Seattle",,1,8187215,20001002,,101,1,1
100001,29380,562520030,"Downtown Seattle",,1,8187213,20001002,,101,1,1
100001,29380,562520130,"Downtown Seattle",,1,8187244,20001002,,101,1,1
100001,29380,562520140,"Downtown Seattle",,1,8187214,20001002,,101,1,1
100001,29380,562520180,"Downtown Seattle",,1,8187245,20001002,,101,1,1
100001,29380,562520200,"Downtown Seattle",,1,8187248,20001002,,101,1,1
100001,29380,562520220,"Downtown Seattle",,1,8187251,20001005,,101,1,1
100001,29380,562520250,"Downtown Seattle",,1,8187246,20001002,,101,1,1
100001,29380,562520270,"Downtown Seattle",,1,8187247,20001002,,101,1,1
100001,29380,562520360,"Downtown Seattle",,1,8187249,20001002,,101,1,1
100001,29380,562520370,"Downtown Seattle",,1,8187243,20001002,,101,1,1
100001,29380,562520430,"Downtown Seattle",,1,8187213,20001005,,101,1,1
100001,29380,562520440,"Downtown Seattle",,1,8187245,20001002,,101,1,1
100001,29380,562520450,"Downtown Seattle",,1,8187215,20001005,,101,1,1
100001,29380,562520490,"Downtown Seattle",,1,8187244,20001002,,101,1,1
100001,29380,562520510,"Downtown Seattle",,1,8187246,20001002,,101,1,1
100001,29380,562520570,"Downtown Seattle",,1,8187249,20001002,,101,1,1
100001,29380,562520600,"Downtown Seattle",,1,8187244,20001002,,101,1,1
100001,29380,562520660,"Downtown Seattle",,1,8187245,20001002,,101,1,1
100001,29380,562520690,"Downtown Seattle",,1,8187246,20001002,,101,1,1
100001,29380,562520720,"Downtown Seattle",,1,8187249,20001002,,101,1,1
100001,29380,562520780,"Downtown Seattle",,1,8187250,20001002,,101,1,1
100001,29380,562520820,"Downtown Seattle",,1,8187250,20001002,,101,1,1
100001,29380,562520850,"Downtown Seattle",,1,8187250,20001002,,101,1,1
100001,29380,562520890,"Downtown Seattle",,1,8187250,20001002,,101,1,1
100001,29380,562520910,"Downtown Seattle",,1,8187250,20001002,,101,1,1
100001,29380,562520960,"Kinnear Seattle Center W",,0,8187244,11001003,,101,1,1
100001,29380,562520970,"Downtown Seattle",,1,8187244,20001002,,101,1,1
100001,29380,562521000,"Downtown Seattle",,1,8187250,20001002,,101,1,1
100001,29380,562521060,"Downtown Seattle",,1,8187244,20001002,,101,1,1
100001,29380,800579390,"Kinnear Seattle Center W",,0,8187247,11001003,,101,1,1
100001,29380,800579430,"Kinnear Seattle Center W",,0,8187249,11001003,,101,1,1
100001,29380,800579490,"Kinnear Seattle Center W",,0,8187215,11001003,,101,1,1
100001,29380,800579510,"Kinnear Seattle Center W",,0,8187243,11001003,,101,1,1
100001,29380,800579520,"Kinnear Seattle Center W",,0,8187250,11001003,,101,1,1
100001,29380,800579630,"Kinnear Seattle Center W",,0,8187245,11001003,,101,1,1
100001,29380,800579650,"Kinnear Seattle Center W",,0,8187214,11001003,,101,1,1
100001,29380,800579670,"Kinnear Seattle Center W",,0,8187248,11001003,,101,1,1
100001,29380,800579730,"Kinnear Seattle Center W",,0,8187246,11001003,,101,1,1
100001,29380,800579740,"Kinnear Seattle Center W",,0,8187251,11001003,,101,1,1
100001,29380,800579790,"Kinnear Seattle Center W",,0,8187247,11001003,,101,1,1
100001,29380,800579810,"Kinnear Seattle Center W",,0,8187249,11001003,,101,1,1
100001,29380,800579860,"Kinnear Seattle Center W",,0,8187215,11001003,,101,1,1
100001,29380,800579910,"Kinnear Seattle Center W",,0,8187243,11001003,,101,1,1
100001,29380,800579970,"Kinnear Seattle Center W",,0,8187244,11001003,,101,1,1
100001,29380,800580030,"Kinnear Seattle Center W",,0,8187214,11001003,,101,1,1
100001,29380,800580060,"Kinnear Seattle Center W",,0,8187245,11001003,,101,1,1
100001,29380,800580100,"Kinnear Seattle Center W",,0,8187248,11001003,,101,1,1
100001,29380,800580130,"Kinnear Seattle Center W",,0,8187251,11001003,,101,1,1
100001,29380,800580150,"Kinnear Seattle Center W",,0,8187246,11001003,,101,1,1
100001,29380,800580240,"Kinnear Seattle Center W",,0,8187215,11001003,,101,1,1
100001,29380,800580260,"Kinnear Seattle Center W",,0,8187247,11001003,,101,1,1
100001,29380,800580290,"Kinnear Seattle Center W",,0,8187243,11001003,,101,1,1
100001,29380,800580330,"Kinnear Seattle Center W",,0,8187249,11001003,,101,1,1
100001,29380,800580400,"Kinnear Seattle Center W",,0,8187244,11001003,,101,1,1
100001,29380,800580410,"Kinnear Seattle Center W",,0,8187245,11001003,,101,1,1
100001,29380,800580430,"Kinnear Seattle Center W",,0,8187214,11001003,,101,1,1
100001,29380,800580480,"Kinnear Seattle Center W",,0,8187246,11001003,,101,1,1
100001,29380,800580510,"Kinnear Seattle Center W",,0,8187251,11001003,,101,1,1
100001,29380,800580520,"Kinnear Seattle Center W",,0,8187247,11001003,,101,1,1
100001,29380,800580530,"Kinnear Seattle Center W",,0,8187248,11001003,,101,1,1
100001,29380,800580610,"Kinnear Seattle Center W",,0,8187249,11001003,,101,1,1
100001,29380,800580690,"Kinnear Seattle Center W",,0,8187215,11001003,,101,1,1
100001,29380,800580720,"Kinnear Seattle Center W",,0,8187243,11001003,,101,1,1
100001,29380,800580780,"Kinnear Seattle Center W",,0,8187244,11001003,,101,1,1
100001,29380,800580830,"Kinnear Seattle Center W",,0,8187214,11001003,,101,1,1
100001,29380,800580860,"Kinnear Seattle Center W",,0,8187245,11001003,,101,1,1
100001,29380,800580870,"Kinnear Seattle Center W",,0,8187248,11001003,,101,1,1
100001,29380,800580880,"Kinnear Seattle Center W",,0,8187246,11001003,,101,1,1
100001,29380,800580940,"Kinnear Seattle Center W",,0,8187251,11001003,,101,1,1
100001,29380,800580980,"Kinnear Seattle Center W",,0,8187247,11001003,,101,1,1
100001,29380,800581030,"Kinnear Seattle Center W",,0,8187249,11001003,,101,1,1
100001,29380,800581100,"Kinnear Seattle Center W",,0,8187215,11001003,,101,1,1
100001,29380,800581120,"Kinnear Seattle Center W",,0,8187243,11001003,,101,1,1
100001,29380,800581180,"Kinnear Seattle Center W",,0,8187213,11001003,,101,1,1
100001,29380,800581190,"Kinnear Seattle Center W",,0,8187244,11001003,,101,1,1
100001,29380,800581280,"Kinnear Seattle Center W",,0,8187245,11001003,,101,1,1
100001,29380,800581330,"Kinnear Seattle Center W",,0,8187246,11001003,,101,1,1
100001,29380,800581400,"Kinnear Seattle Center W",,0,8187249,11001003,,101,1,1
100001,29380,800581410,"Kinnear Seattle Center W",,0,8187244,11001003,,101,1,1
100001,29380,800581470,"Kinnear Seattle Center W",,0,8187245,11001003,,101,1,1
100001,29380,800581490,"Kinnear Seattle Center W",,0,8187246,11001003,,101,1,1
100001,29380,800581530,"Kinnear Seattle Center W",,0,8187249,11001003,,101,1,1
100001,29380,800581630,"Kinnear Seattle Center W",,0,8187250,11001003,,101,1,1
100001,29380,800581650,"Kinnear Seattle Center W",,0,8187250,11001003,,101,1,1
100001,29380,800581720,"Kinnear Seattle Center W",,0,8187250,11001003,,101,1,1
100001,29380,800581730,"Kinnear Seattle Center W",,0,8187250,11001003,,101,1,1
100001,29380,800581780,"Kinnear Seattle Center W",,0,8187250,11001003,,101,1,1
100001,29380,800581890,"Kinnear Seattle Center W",,0,8187244,11001003,,101,1,1
100001,29380,800581900,"Kinnear Seattle Center W",,0,8187250,11001003,,101,1,1
100001,30098,651985241,"Downtown Seattle",,1,8187025,20001005,,101,1,1
100001,30098,651985261,"Kinnear Seattle Center W",,0,8187023,11001004,,101,1,1
100001,30098,662838501,"Kinnear Seattle Center W",,0,8187026,11001004,,101,1,1
100001,30098,727424921,"Downtown Seattle",,1,8187027,20001002,,101,1,1
100001,30098,727424981,"Kinnear Seattle Center W",,0,8187027,11001003,,101,1,1
100001,30098,727425021,"Downtown Seattle",,1,8187027,20001002,,101,1,1
